timestamp,frequencia_cardiaca,spo2,pressao_sistolica,pressao_diastolica
2026-01-02 00:02:00,77.14,96.3,121.88,79.68
2026-01-02 00:03:00,76.33,97.72,121.75,70.87
2026-01-02 00:04:00,74.23,96.93,122.79,69.43
2026-01-02 00:05:00,70.59,97.15,121.36,83.14
2026-01-02 00:06:00,71.05,98.16,114.35,81.3
2026-01-02 00:07:00,73.72,97.76,111.71,73.7
2026-01-02 00:08:00,73.72,96.85,125.04,77.89
2026-01-02 00:09:00,74.48,96.7,121.04,82.04
2026-01-02 00:10:00,77.98,96.84,127.34,79.92
2026-01-02 00:11:00,77.14,97.25,120.05,78.76
2026-01-02 00:12:00,73.97,96.95,111.41,82.3
2026-01-02 00:13:00,70.59,96.8,125.14,74.72
2026-01-02 00:14:00,72.97,97.73,117.47,77.96
2026-01-02 00:15:00,75.26,96.94,122.09,77.95
2026-01-02 00:16:00,79.12,98.15,116.73,77.24
2026-01-02 00:17:00,74.23,97.05,129.75,76.38
2026-01-02 00:18:00,76.87,97.89,115.02,78.44
2026-01-02 00:19:00,77.14,97.18,118.3,78.31
2026-01-02 00:20:00,73.47,97.48,120.42,73.68
2026-01-02 00:21:00,71.29,96.64,112.89,80.91
2026-01-02 00:22:00,73.72,96.57,121.79,73.99
2026-01-02 00:23:00,76.33,97.23,129.87,77.23
2026-01-02 00:24:00,77.7,97.49,117.46,77.03
2026-01-02 00:25:00,77.98,97.02,122.82,79.67
2026-01-02 00:26:00,73.47,96.36,103.27,69.4
2026-01-02 00:27:00,74.74,96.32,119.73,81.54
2026-01-02 00:28:00,74.74,96.29,118.08,75.27
2026-01-02 00:29:00,72.48,96.12,114.71,82.68
2026-01-02 00:30:00,73.97,97.05,126.33,76.01
2026-01-02 00:31:00,77.98,97.56,118.49,78.04
2026-01-02 00:32:00,77.14,96.99,119.26,85.83
2026-01-02 00:33:00,76.87,95.87,118.02,77.04
2026-01-02 00:34:00,74.48,96.9,108.42,82.91
2026-01-02 00:35:00,72.0,96.92,112.76,77.92
2026-01-02 00:36:00,71.76,98.05,125.28,79.4
2026-01-02 00:37:00,73.97,96.27,107.19,78.2
2026-01-02 00:38:00,94.74,96.8,118.36,82.97
2026-01-02 00:39:00,66.26,97.85,116.29,74.56
2026-01-02 00:40:00,76.33,97.22,130.66,74.17
2026-01-02 00:41:00,100.47,97.28,128.43,77.48
2026-01-02 00:42:00,62.43,97.06,114.77,77.39
2026-01-02 00:43:00,72.48,97.16,127.45,76.92
2026-01-02 00:44:00,70.82,97.39,114.93,80.51
2026-01-02 00:45:00,72.73,96.6,125.71,83.04
2026-01-02 00:46:00,78.55,97.44,112.38,74.38
2026-01-02 00:47:00,77.98,96.31,126.89,75.3
2026-01-02 00:48:00,77.98,97.16,118.01,72.49
2026-01-02 00:49:00,73.22,97.09,113.56,85.98
2026-01-02 00:50:00,71.29,96.69,118.14,78.92
2026-01-02 00:51:00,72.73,96.99,121.32,79.74
2026-01-02 00:52:00,74.48,96.69,116.95,72.6
2026-01-02 00:53:00,71.52,96.46,122.8,77.72
2026-01-02 00:54:00,76.87,96.82,116.78,80.19
2026-01-02 00:55:00,77.98,96.45,124.17,77.23
2026-01-02 00:56:00,75.26,97.16,122.69,82.32
2026-01-02 00:57:00,72.48,96.42,119.26,87.05
2026-01-02 00:58:00,71.05,97.36,116.76,73.9
2026-01-02 00:59:00,71.52,96.41,120.39,73.63
2026-01-02 01:00:00,76.06,96.72,123.46,74.57
2026-01-02 01:01:00,75.79,96.69,132.49,84.49
2026-01-02 01:02:00,73.47,97.66,125.41,82.05
2026-01-02 01:03:00,76.06,97.17,126.01,77.54
2026-01-02 01:04:00,76.6,96.89,138.77,78.27
2026-01-02 01:05:00,69.9,97.25,122.33,74.33
2026-01-02 01:06:00,72.48,95.95,122.53,81.36
2026-01-02 01:07:00,70.82,96.98,123.6,76.15
2026-01-02 01:08:00,76.06,98.0,114.1,77.04
2026-01-02 01:09:00,77.14,97.07,117.66,80.61
2026-01-02 01:10:00,76.87,97.03,117.24,77.4
2026-01-02 01:11:00,72.0,97.27,123.44,76.82
2026-01-02 01:12:00,73.22,97.45,118.69,77.9
2026-01-02 01:13:00,72.24,96.0,120.42,80.96
2026-01-02 01:14:00,72.0,96.16,126.07,84.35
2026-01-02 01:15:00,74.48,97.11,125.1,80.3
2026-01-02 01:16:00,76.33,96.64,119.23,81.32
2026-01-02 01:17:00,76.6,97.66,116.22,77.33
2026-01-02 01:18:00,76.06,96.84,126.97,75.25
2026-01-02 01:19:00,111.92,96.03,130.18,83.57
2026-01-02 01:20:00,58.38,96.37,107.87,77.36
2026-01-02 01:21:00,71.52,95.63,117.6,72.03
2026-01-02 01:22:00,72.73,96.88,120.65,76.51
2026-01-02 01:23:00,75.52,96.91,124.75,77.71
2026-01-02 01:24:00,78.83,96.79,126.04,76.26
2026-01-02 01:25:00,75.0,97.54,121.7,83.93
2026-01-02 01:26:00,73.72,97.6,123.32,79.82
2026-01-02 01:27:00,109.09,96.91,125.5,86.22
2026-01-02 01:28:00,59.5,95.93,113.63,77.81
2026-01-02 01:29:00,70.36,97.31,117.74,77.95
2026-01-02 01:30:00,72.24,97.28,119.7,74.03
2026-01-02 01:31:00,76.6,97.15,120.03,78.18
2026-01-02 01:32:00,76.6,97.49,108.93,78.18
2026-01-02 01:33:00,76.33,96.42,117.81,72.64
2026-01-02 01:34:00,71.29,98.0,119.78,75.54
2026-01-02 01:35:00,71.52,96.52,117.79,76.43
2026-01-02 01:36:00,73.22,97.37,118.25,79.51
2026-01-02 01:37:00,73.72,96.16,122.74,79.74
2026-01-02 01:38:00,72.97,96.53,113.22,75.51
2026-01-02 01:39:00,75.52,97.76,110.31,79.92
2026-01-02 01:40:00,76.6,96.87,118.15,77.4
2026-01-02 01:41:00,74.48,97.42,124.51,66.48
2026-01-02 01:42:00,69.68,97.12,129.33,75.64
2026-01-02 01:43:00,69.23,96.95,123.83,81.85
2026-01-02 01:44:00,72.97,97.68,110.89,71.11
2026-01-02 01:45:00,75.0,96.88,118.61,78.45
2026-01-02 01:46:00,72.97,96.11,121.24,84.18
2026-01-02 01:47:00,73.22,96.6,120.8,74.82
2026-01-02 01:48:00,72.73,97.28,122.89,77.83
2026-01-02 01:49:00,99.54,97.2,118.18,74.75
2026-01-02 01:50:00,58.54,96.22,117.92,83.19
2026-01-02 01:51:00,69.23,96.64,121.66,77.21
2026-01-02 01:52:00,71.52,96.71,124.43,77.91
2026-01-02 01:53:00,76.6,96.82,115.41,83.54
2026-01-02 01:54:00,75.26,96.31,117.97,80.67
2026-01-02 01:55:00,72.48,96.69,103.4,74.3
2026-01-02 01:56:00,93.1,96.64,118.99,76.86
2026-01-02 01:57:00,60.85,97.39,114.73,78.85
2026-01-02 01:58:00,71.52,97.4,113.36,75.23
2026-01-02 01:59:00,72.97,96.93,120.69,69.37
2026-01-02 02:00:00,74.48,96.8,119.59,77.75
2026-01-02 02:01:00,77.7,97.07,106.85,72.29
2026-01-02 02:02:00,76.87,96.59,121.57,84.61
2026-01-02 02:03:00,73.72,96.43,114.24,78.6
2026-01-02 02:04:00,71.05,96.53,122.32,74.06
2026-01-02 02:05:00,72.48,96.68,111.93,75.0
2026-01-02 02:06:00,73.72,96.42,119.99,70.34
2026-01-02 02:07:00,75.79,97.08,118.42,73.67
2026-01-02 02:08:00,76.06,97.36,121.98,82.15
2026-01-02 02:09:00,76.06,96.21,120.91,87.01
2026-01-02 02:10:00,75.52,97.01,118.55,80.95
2026-01-02 02:11:00,71.29,96.89,110.23,77.33
2026-01-02 02:12:00,71.05,97.17,110.54,75.96
2026-01-02 02:13:00,70.36,96.99,115.8,73.8
2026-01-02 02:14:00,74.48,96.27,119.87,86.2
2026-01-02 02:15:00,75.26,96.37,116.39,77.27
2026-01-02 02:16:00,76.6,97.01,123.99,86.59
2026-01-02 02:17:00,75.0,97.51,118.32,83.57
2026-01-02 02:18:00,72.48,95.89,113.83,70.84
2026-01-02 02:19:00,70.13,97.17,117.6,74.95
2026-01-02 02:20:00,71.05,97.59,120.76,75.01
2026-01-02 02:21:00,72.97,96.92,121.65,77.52
2026-01-02 02:22:00,74.74,97.28,131.23,77.74
2026-01-02 02:23:00,75.0,96.65,115.99,89.98
2026-01-02 02:24:00,76.87,96.94,119.84,73.84
2026-01-02 02:25:00,74.23,96.19,122.44,78.85
2026-01-02 02:26:00,73.22,95.83,119.59,80.32
2026-01-02 02:27:00,70.36,97.47,116.3,77.62
2026-01-02 02:28:00,71.52,96.51,110.18,78.16
2026-01-02 02:29:00,74.48,96.77,116.86,73.78
2026-01-02 02:30:00,104.35,96.31,117.96,80.77
2026-01-02 02:31:00,62.43,96.3,107.75,79.04
2026-01-02 02:32:00,72.97,96.91,114.92,79.15
2026-01-02 02:33:00,73.22,96.64,113.45,80.14
2026-01-02 02:34:00,72.0,97.19,123.05,83.41
2026-01-02 02:35:00,71.76,97.23,123.12,81.49
2026-01-02 02:36:00,72.48,97.16,114.2,78.08
2026-01-02 02:37:00,76.06,97.12,118.6,73.4
2026-01-02 02:38:00,78.83,97.79,109.43,75.91
2026-01-02 02:39:00,75.0,96.47,117.03,77.12
2026-01-02 02:40:00,71.76,96.97,121.91,78.75
2026-01-02 02:41:00,71.29,97.57,124.39,75.79
2026-01-02 02:42:00,93.51,97.63,118.5,75.74
2026-01-02 02:43:00,60.67,96.29,124.16,72.1
2026-01-02 02:44:00,73.97,96.84,110.75,71.31
2026-01-02 02:45:00,75.26,97.68,112.55,77.08
2026-01-02 02:46:00,77.98,97.25,124.7,72.36
2026-01-02 02:47:00,76.06,97.1,130.19,74.08
2026-01-02 02:48:00,71.52,96.89,122.44,76.15
2026-01-02 02:49:00,69.9,96.81,118.99,72.25
2026-01-02 02:50:00,72.97,97.14,106.52,79.36
2026-01-02 02:51:00,75.26,96.87,107.9,80.98
2026-01-02 02:52:00,74.48,96.98,120.7,75.76
2026-01-02 02:53:00,75.79,97.04,117.97,76.32
2026-01-02 02:54:00,75.0,96.66,113.36,80.15
2026-01-02 02:55:00,73.72,97.27,120.2,75.04
2026-01-02 02:56:00,72.0,98.46,120.24,74.63
2026-01-02 02:57:00,70.36,96.11,124.97,82.41
2026-01-02 02:58:00,72.48,97.16,120.44,81.34
2026-01-02 02:59:00,77.7,96.62,127.78,80.62
2026-01-02 03:00:00,76.06,97.29,120.21,81.79
2026-01-02 03:01:00,76.06,97.02,119.47,70.18
2026-01-02 03:02:00,76.06,97.38,126.54,83.5
2026-01-02 03:03:00,69.23,97.59,113.26,79.11
2026-01-02 03:04:00,71.29,97.1,136.33,81.75
2026-01-02 03:05:00,72.97,97.57,121.95,79.39
2026-01-02 03:06:00,72.73,95.83,121.94,78.01
2026-01-02 03:07:00,76.87,97.8,123.43,77.05
2026-01-02 03:08:00,76.6,97.19,131.5,79.6
2026-01-02 03:09:00,76.06,97.54,124.91,76.84
2026-01-02 03:10:00,72.0,96.39,109.92,81.23
2026-01-02 03:11:00,71.29,96.58,127.86,71.36
2026-01-02 03:12:00,71.29,97.07,117.4,75.54
2026-01-02 03:13:00,72.48,96.99,120.27,85.98
2026-01-02 03:14:00,76.87,97.14,112.6,75.65
2026-01-02 03:15:00,74.74,97.54,123.12,77.02
2026-01-02 03:16:00,75.52,96.12,116.17,74.51
2026-01-02 03:17:00,73.22,97.49,120.33,79.2
2026-01-02 03:18:00,71.29,97.0,117.74,74.76
2026-01-02 03:19:00,71.29,96.9,130.99,76.96
2026-01-02 03:20:00,72.48,96.26,131.52,81.19
2026-01-02 03:21:00,72.73,97.25,119.94,75.02
2026-01-02 03:22:00,76.6,95.79,120.62,81.28
2026-01-02 03:23:00,75.0,97.32,117.76,81.29
2026-01-02 03:24:00,72.0,96.25,126.19,81.98
2026-01-02 03:25:00,70.36,97.03,117.33,78.19
2026-01-02 03:26:00,71.52,96.94,116.95,90.69
2026-01-02 03:27:00,70.82,97.58,125.24,81.88
2026-01-02 03:28:00,76.33,96.91,116.97,79.41
2026-01-02 03:29:00,73.97,96.65,119.62,74.41
2026-01-02 03:30:00,75.79,96.75,110.63,77.67
2026-01-02 03:31:00,75.79,97.64,124.34,83.77
2026-01-02 03:32:00,72.48,97.27,131.27,84.64
2026-01-02 03:33:00,68.79,96.81,123.4,83.42
2026-01-02 03:34:00,72.73,96.88,128.43,80.96
2026-01-02 03:35:00,73.47,96.22,114.69,72.85
2026-01-02 03:36:00,76.6,97.19,121.66,80.08
2026-01-02 03:37:00,75.0,96.12,114.34,73.03
2026-01-02 03:38:00,74.48,97.38,118.56,72.01
2026-01-02 03:39:00,74.48,97.06,124.56,78.92
2026-01-02 03:40:00,73.22,98.19,120.34,79.95
2026-01-02 03:41:00,69.68,96.45,110.73,81.19
2026-01-02 03:42:00,71.05,96.95,111.52,79.67
2026-01-02 03:43:00,75.79,97.9,111.83,80.19
2026-01-02 03:44:00,76.87,97.6,123.23,74.21
2026-01-02 03:45:00,75.0,96.65,132.38,77.58
2026-01-02 03:46:00,73.22,97.11,127.91,71.83
2026-01-02 03:47:00,70.36,97.0,107.93,69.62
2026-01-02 03:48:00,72.73,97.14,128.19,80.78
2026-01-02 03:49:00,73.47,96.65,125.39,74.87
2026-01-02 03:50:00,72.73,96.96,110.39,81.31
2026-01-02 03:51:00,75.79,96.2,118.3,82.5
2026-01-02 03:52:00,77.98,97.07,127.02,75.76
2026-01-02 03:53:00,76.33,97.23,123.5,80.47
2026-01-02 03:54:00,73.97,96.89,111.99,75.27
2026-01-02 03:55:00,71.76,96.19,123.18,70.36
2026-01-02 03:56:00,72.48,97.49,106.8,78.29
2026-01-02 03:57:00,75.26,97.18,118.7,76.14
2026-01-02 03:58:00,78.26,96.64,127.32,76.5
2026-01-02 03:59:00,75.79,96.86,120.23,85.96
2026-01-02 04:00:00,77.7,96.25,117.41,72.11
2026-01-02 04:01:00,76.33,96.49,125.53,79.64
2026-01-02 04:02:00,71.76,96.73,125.36,73.76
2026-01-02 04:03:00,72.0,97.61,127.41,81.39
2026-01-02 04:04:00,72.48,96.68,124.87,78.99
2026-01-02 04:05:00,75.52,97.32,126.57,79.56
2026-01-02 04:06:00,78.26,96.73,124.89,74.48
2026-01-02 04:07:00,80.0,97.12,122.34,75.34
2026-01-02 04:08:00,77.42,96.93,120.9,81.9
2026-01-02 04:09:00,76.06,97.44,118.73,85.17
2026-01-02 04:10:00,72.97,96.73,112.42,79.76
2026-01-02 04:11:00,74.48,96.21,114.19,74.37
2026-01-02 04:12:00,75.26,96.31,118.35,79.38
2026-01-02 04:13:00,77.42,96.73,121.81,87.9
2026-01-02 04:14:00,75.26,96.38,128.68,78.43
2026-01-02 04:15:00,77.42,97.21,120.11,84.04
2026-01-02 04:16:00,74.74,96.77,125.98,75.02
2026-01-02 04:17:00,72.48,98.19,126.1,77.63
2026-01-02 04:18:00,68.79,96.13,117.68,79.98
2026-01-02 04:19:00,71.29,97.1,123.01,79.29
2026-01-02 04:20:00,75.0,96.44,118.54,74.93
2026-01-02 04:21:00,75.79,96.75,128.05,74.83
2026-01-02 04:22:00,73.47,97.07,123.59,81.83
2026-01-02 04:23:00,72.97,95.84,112.55,82.6
2026-01-02 04:24:00,72.24,97.12,120.56,83.83
2026-01-02 04:25:00,71.52,97.95,129.37,84.94
2026-01-02 04:26:00,68.57,96.77,117.95,78.02
2026-01-02 04:27:00,72.97,97.13,122.38,76.59
2026-01-02 04:28:00,76.33,97.51,123.47,83.51
2026-01-02 04:29:00,76.33,96.92,113.98,80.96
2026-01-02 04:30:00,74.23,96.71,122.95,74.01
2026-01-02 04:31:00,71.52,95.86,111.12,73.59
2026-01-02 04:32:00,71.29,97.32,115.69,79.67
2026-01-02 04:33:00,71.52,96.94,125.93,77.01
2026-01-02 04:34:00,72.24,96.49,121.73,77.67
2026-01-02 04:35:00,73.72,97.06,117.98,82.19
2026-01-02 04:36:00,76.33,96.71,122.88,81.14
2026-01-02 04:37:00,77.14,96.74,119.96,83.49
2026-01-02 04:38:00,73.22,97.3,119.81,70.13
2026-01-02 04:39:00,72.0,96.33,123.49,78.77
2026-01-02 04:40:00,70.82,97.52,115.01,80.44
2026-01-02 04:41:00,72.97,96.3,119.94,71.73
2026-01-02 04:42:00,73.47,96.67,117.9,75.26
2026-01-02 04:43:00,76.33,97.96,110.69,74.74
2026-01-02 04:44:00,74.23,97.56,114.36,78.02
2026-01-02 04:45:00,75.79,97.05,129.53,84.57
2026-01-02 04:46:00,73.97,96.53,122.15,86.01
2026-01-02 04:47:00,72.48,96.74,111.68,74.54
2026-01-02 04:48:00,72.97,97.04,110.45,79.94
2026-01-02 04:49:00,75.79,97.02,119.45,80.3
2026-01-02 04:50:00,77.42,96.95,129.73,79.74
2026-01-02 04:51:00,78.55,96.98,119.41,79.88
2026-01-02 04:52:00,77.98,96.89,128.29,79.45
2026-01-02 04:53:00,72.48,96.28,121.73,84.55
2026-01-02 04:54:00,101.41,96.74,126.79,84.52
2026-01-02 04:55:00,59.67,97.46,109.69,72.53
2026-01-02 04:56:00,71.52,96.32,125.1,80.9
2026-01-02 04:57:00,75.0,96.91,117.99,81.57
2026-01-02 04:58:00,76.87,96.59,125.46,79.41
2026-01-02 04:59:00,75.79,97.06,115.23,82.59
2026-01-02 05:00:00,75.26,96.81,121.1,78.77
2026-01-02 05:01:00,73.22,97.74,121.85,78.66
2026-01-02 05:02:00,71.52,97.25,118.55,78.21
2026-01-02 05:03:00,71.29,96.34,121.87,69.63
2026-01-02 05:04:00,76.06,97.34,118.56,77.76
2026-01-02 05:05:00,75.52,96.61,116.18,75.37
2026-01-02 05:06:00,76.87,96.71,129.91,73.4
2026-01-02 05:07:00,76.87,97.16,126.57,83.89
2026-01-02 05:08:00,72.48,96.75,115.06,79.82
2026-01-02 05:09:00,72.48,97.45,123.03,77.68
2026-01-02 05:10:00,71.29,96.61,114.99,75.44
2026-01-02 05:11:00,72.73,96.69,112.55,79.0
2026-01-02 05:12:00,73.47,96.67,125.97,81.84
2026-01-02 05:13:00,77.98,96.72,110.22,74.93
2026-01-02 05:14:00,75.79,97.55,125.68,78.04
2026-01-02 05:15:00,75.26,97.31,118.52,81.49
2026-01-02 05:16:00,71.29,97.85,118.17,69.96
2026-01-02 05:17:00,70.82,98.13,121.83,77.44
2026-01-02 05:18:00,72.48,96.48,123.11,76.08
2026-01-02 05:19:00,75.52,97.04,115.12,77.51
2026-01-02 05:20:00,73.97,96.41,124.15,75.91
2026-01-02 05:21:00,76.6,96.61,120.92,78.68
2026-01-02 05:22:00,76.6,96.68,112.7,85.82
2026-01-02 05:23:00,74.23,96.47,118.86,76.64
2026-01-02 05:24:00,71.76,96.47,127.8,78.91
2026-01-02 05:25:00,71.52,96.93,129.54,85.7
2026-01-02 05:26:00,73.22,96.39,124.04,75.66
2026-01-02 05:27:00,79.12,97.42,113.48,85.59
2026-01-02 05:28:00,76.87,96.54,123.22,78.17
2026-01-02 05:29:00,74.48,98.4,125.03,85.09
2026-01-02 05:30:00,75.26,96.77,124.39,81.02
2026-01-02 05:31:00,72.97,97.04,124.41,79.07
2026-01-02 05:32:00,71.29,96.35,121.62,77.44
2026-01-02 05:33:00,71.05,97.85,118.97,75.19
2026-01-02 05:34:00,72.97,97.56,116.05,78.14
2026-01-02 05:35:00,74.74,97.15,108.57,81.57
2026-01-02 05:36:00,78.55,96.33,122.57,78.23
2026-01-02 05:37:00,72.0,97.11,120.67,76.49
2026-01-02 05:38:00,71.05,96.44,122.75,76.68
2026-01-02 05:39:00,72.0,97.73,111.52,81.73
2026-01-02 05:40:00,72.73,97.4,123.53,82.72
2026-01-02 05:41:00,72.0,97.05,131.88,75.09
2026-01-02 05:42:00,76.06,95.78,120.63,75.41
2026-01-02 05:43:00,74.74,96.51,119.59,79.5
2026-01-02 05:44:00,77.7,97.34,122.26,84.33
2026-01-02 05:45:00,74.74,97.61,132.16,82.56
2026-01-02 05:46:00,69.68,97.55,113.06,72.57
2026-01-02 05:47:00,70.36,96.2,120.52,76.57
2026-01-02 05:48:00,74.48,97.15,115.12,74.24
2026-01-02 05:49:00,76.06,97.51,116.88,77.01
2026-01-02 05:50:00,76.06,96.17,119.86,84.5
2026-01-02 05:51:00,74.74,97.0,128.05,72.29
2026-01-02 05:52:00,73.22,97.14,130.54,71.38
2026-01-02 05:53:00,73.22,96.85,122.42,74.54
2026-01-02 05:54:00,71.05,96.07,117.15,78.83
2026-01-02 05:55:00,69.68,96.84,134.16,80.06
2026-01-02 05:56:00,74.23,96.84,117.32,79.69
2026-01-02 05:57:00,78.55,96.93,117.11,82.99
2026-01-02 05:58:00,76.6,96.72,109.59,71.08
2026-01-02 05:59:00,75.52,96.78,128.46,82.8
